UNNAMED:_0	MOV_DEVOLUCAO_105	MOV_DECURSO_DE_PRAZO_1051	MOV_DISPONIBILIZACAO_NO_DIARIO_DA_JUSTICA_ELETRONICO_1061	MOV_DESPACHO_11009	MOV_ATO_ORDINATORIO_11383	MOV_RECEBIMENTO_115	MOV_PROTOCOLO_DE_PETICAO_118	MOV_RETIFICACAO_DE_MOVIMENTO_11983	MOV_PAUTA_12103	MOV_INTIMACAO_12263	MOV_REMESSA_123	MOV_DEVOLVIDOS_OS_AUTOS_12315	MOV_RECEBIMENTO_132	MOV_JULGAMENTO_193	MOV_DISTRIBUICAO_26	MOV_DECISAO_3	MOV_REDISTRIBUICAO_36	MOV_ENTREGA_EM_CARGA_VISTA_493	MOV_CONCLUSAO_51	MOV_EXPEDICAO_DE_DOCUMENTO_60	MOV_JUNTADA_67	MOV_TRANSITO_EM_JULGADO_848	MOV_ARQUIVAMENTO_861	MOV_DESARQUIVAMENTO_893	MOV_PUBLICACAO_92	MOV_RECEBIMENTO_977	MOV_REMESSA_982	TEMPO_PROCESSUAL_TOTAL_DIAS	MOVEMENTS_COUNT	TOTAL_MAGISTRATE	TOTAL_OFFICIAL	ASSU_DIREITO_ELEITORAL	ASSU_ADMINISTRACAO_DA_JUSTICA_ELEITORAL	ASSU_ELEICOES	ASSU_PARTIDOS_POLITICOS	ASSU_REQUERIMENTO	CASE:COURT:CODE	PROCESSO_DIGITAL	TOTAL_ASSUNTOS	PENDENTES_CRIMINAL_2015	PENDENTES_CRIMINAL_2016	PENDENTES_CRIMINAL_2017	PENDENTES_CRIMINAL_2018	PENDENTES_CRIMINAL_2019	PENDENTES_NAO_CRIMINAL_2015	PENDENTES_NAO_CRIMINAL_2016	PENDENTES_NAO_CRIMINAL_2017	PENDENTES_NAO_CRIMINAL_2018	PENDENTES_NAO_CRIMINAL_2019	PENDENTES_NAO_CRIMINAL_2020	RECURSOS_INTERNOS_CONHECIMENTO_2018	RECURSOS_INTERNOS_CONHECIMENTO_2019	TIPO	ESTOQUE	TAXA_DE_CONGESTIONAMENTO_LIQUIDA	TAXA_DE_CONGESTIONAMENTO_TOTAL	CLASSE_PROCESSUAL	CLASSIFICACAO_DA_UNIDADE	UF	MESORREGIAO
2686	0	1	1	1	7	0	0	0	0	0	2	0	9	0	1	0	0	3	5	1	5	0	2	1	0	0	0	2583	43	1	42	0	1	0	0	1	16243	2.0	2	0.0	2.0	0.0	0.0	1.0	0.0	352.0	50.0	10.0	2.0	2.0	0.0	0.0	TIPO_UJ1	2.0	0.1667	0.1667	CLA_PROCESSO_ADMINISTRATIVO_1298	CLAS_ZE___ZONA_ELEITORAL	UF_ALAGOAS	MESO_ALAGOAS_2
2687	0	0	0	4	15	1	0	0	0	0	0	0	0	0	1	0	0	4	6	3	10	0	1	0	0	0	0	2306	50	4	46	0	0	0	0	0	14266	2.0	1	0.0	0.0	3.0	3.0	2.0	0.0	9.0	81.0	51.0	0.0	17.0	0.0	0.0	TIPO_UJ1	19.0	0.8261	0.8261	CLA_PROCEDIMENTOS_ADMINISTRATIVOS_DA_JUSTICA_ELEITORAL_11540	CLAS_ZE___ZONA_ELEITORAL	UF_PARAIBA	MESO_PARAIBA_1
2688	0	0	0	1	6	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	3	1	0	0	0	2376	15	2	13	0	0	0	0	0	14301	2.0	1	0.0	3.0	1.0	0.0	0.0	0.0	12.0	2.0	0.0	0.0	0.0	0.0	0.0	TIPO_UJ1	0.0	0.0	0.5354	CLA_DIREITOS_POLITICOS_12552	CLAS_ZE___ZONA_ELEITORAL	UF_PARAIBA	MESO_PARAIBA_4
2689	0	0	0	0	2	0	1	0	0	0	0	0	0	0	1	2	0	0	0	0	1	0	3	1	0	0	0	1966	11	2	9	0	0	0	0	0	14272	2.0	1	0.0	1.0	17.0	7.0	0.0	0.0	2.0	74.0	26.0	0.0	4.0	0.0	0.0	TIPO_UJ1	4.0	1.0	1.0	CLA_DIREITOS_POLITICOS_12552	CLAS_ZE___ZONA_ELEITORAL	UF_PARAIBA	MESO_PARAIBA_1
2690	0	0	0	0	8	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	3	2	0	0	0	1966	17	0	17	0	0	0	0	0	14272	2.0	1	0.0	1.0	17.0	7.0	0.0	0.0	2.0	74.0	26.0	0.0	4.0	0.0	0.0	TIPO_UJ1	4.0	1.0	1.0	CLA_DIREITOS_POLITICOS_12552	CLAS_ZE___ZONA_ELEITORAL	UF_PARAIBA	MESO_PARAIBA_1
2691	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227	14	0	14	1	0	0	0	0	74558	4.0	1	0.0	1.0	1.0	2.0	1.0	0.0	34.0	42.0	21.0	11.0	4.0	0.0	0.0	TIPO_DESCONHECIDO	9.0	0.2687	0.2879	CLA_PROCEDIMENTOS_RELATIVOS_A_REALIZACAO_DE_ELEICAO_11529	CLAS_DESCONHECIDO	UF_ALAGOAS	MESO_ALAGOAS_3
2692	0	1	1	1	7	0	0	0	0	1	2	0	9	0	1	0	0	3	5	1	3	0	2	1	0	0	0	2740	40	1	39	0	1	0	0	1	16243	2.0	2	0.0	2.0	0.0	0.0	1.0	0.0	352.0	50.0	10.0	2.0	2.0	0.0	0.0	TIPO_UJ1	2.0	0.1667	0.1667	CLA_PROCESSO_ADMINISTRATIVO_1298	CLAS_ZE___ZONA_ELEITORAL	UF_ALAGOAS	MESO_ALAGOAS_2
2693	0	1	1	1	7	0	0	0	0	1	2	0	10	0	1	0	0	3	5	1	2	0	2	1	0	0	0	2583	41	1	40	0	1	0	0	1	16243	2.0	2	0.0	2.0	0.0	0.0	1.0	0.0	352.0	50.0	10.0	2.0	2.0	0.0	0.0	TIPO_UJ1	2.0	0.1667	0.1667	CLA_PROCESSO_ADMINISTRATIVO_1298	CLAS_ZE___ZONA_ELEITORAL	UF_ALAGOAS	MESO_ALAGOAS_2
2694	0	0	0	2	1	0	0	0	0	0	2	0	7	0	1	0	0	1	4	0	3	0	3	1	0	0	0	2587	25	2	23	0	1	0	0	1	16230	2.0	2	0.0	1.0	1.0	2.0	1.0	0.0	34.0	42.0	21.0	11.0	4.0	0.0	0.0	TIPO_DESCONHECIDO	9.0	0.2687	0.2879	CLA_PROCESSO_ADMINISTRATIVO_1298	CLAS_DESCONHECIDO	UF_ALAGOAS	MESO_ALAGOAS_1
2695	0	0	1	3	2	0	0	0	0	0	2	0	7	0	1	0	0	2	6	0	2	0	1	0	0	0	0	2538	27	3	24	0	1	0	0	1	16230	2.0	2	0.0	1.0	1.0	2.0	1.0	0.0	34.0	42.0	21.0	11.0	4.0	0.0	0.0	TIPO_DESCONHECIDO	9.0	0.2687	0.2879	CLA_PROCESSO_ADMINISTRATIVO_1298	CLAS_DESCONHECIDO	UF_ALAGOAS	MESO_ALAGOAS_1
2696	0	0	0	0	7	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	2	0	0	0	1960	15	0	15	0	0	0	0	0	14272	2.0	1	0.0	1.0	17.0	7.0	0.0	0.0	2.0	74.0	26.0	0.0	4.0	0.0	0.0	TIPO_UJ1	4.0	1.0	1.0	CLA_DIREITOS_POLITICOS_12552	CLAS_ZE___ZONA_ELEITORAL	UF_PARAIBA	MESO_PARAIBA_1
2697	0	0	0	2	1	0	0	0	0	0	1	0	4	0	1	0	0	1	3	0	3	0	1	0	0	0	0	2538	17	2	15	0	1	0	0	1	16230	2.0	2	0.0	1.0	1.0	2.0	1.0	0.0	34.0	42.0	21.0	11.0	4.0	0.0	0.0	TIPO_DESCONHECIDO	9.0	0.2687	0.2879	CLA_PROCESSO_ADMINISTRATIVO_1298	CLAS_DESCONHECIDO	UF_ALAGOAS	MESO_ALAGOAS_1
2698	0	0	0	0	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	1	0	0	0	1960	8	0	8	0	0	0	0	0	14272	2.0	1	0.0	1.0	17.0	7.0	0.0	0.0	2.0	74.0	26.0	0.0	4.0	0.0	0.0	TIPO_UJ1	4.0	1.0	1.0	CLA_DIREITOS_POLITICOS_12552	CLAS_ZE___ZONA_ELEITORAL	UF_PARAIBA	MESO_PARAIBA_1
2699	0	0	0	0	4	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	1	0	0	0	2547	9	0	9	0	0	0	0	1	14296	2.0	1	0.0	2.0	2.0	2.0	2.0	0.0	6.0	74.0	21.0	0.0	0.0	0.0	0.0	TIPO_UJ1	2.0	1.0	1.0	CLA_PROCEDIMENTOS_ADMINISTRATIVOS_DA_JUSTICA_ELEITORAL_11540	CLAS_ZE___ZONA_ELEITORAL	UF_PARAIBA	MESO_PARAIBA_1
2700	0	0	0	2	3	0	0	0	0	0	1	0	3	0	1	0	0	1	2	0	4	0	1	0	0	0	0	2538	18	2	16	0	1	0	0	1	16230	2.0	2	0.0	1.0	1.0	2.0	1.0	0.0	34.0	42.0	21.0	11.0	4.0	0.0	0.0	TIPO_DESCONHECIDO	9.0	0.2687	0.2879	CLA_PROCESSO_ADMINISTRATIVO_1298	CLAS_DESCONHECIDO	UF_ALAGOAS	MESO_ALAGOAS_1
2701	0	0	0	4	19	0	1	0	0	0	0	1	0	2	1	0	0	4	10	1	7	0	1	0	0	0	0	2120	80	10	70	0	0	0	0	1	14298	2.0	1	0.0	1.0	5.0	6.0	3.0	0.0	11.0	27.0	107.0	0.0	1.0	0.0	0.0	TIPO_UJ1	5.0	0.7143	0.7143	CLA_PROCEDIMENTOS_INVESTIGATORIOS_277	CLAS_ZE___ZONA_ELEITORAL	UF_PARAIBA	MESO_PARAIBA_3
2702	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227	16	0	16	1	0	0	0	0	74558	4.0	1	0.0	1.0	1.0	2.0	1.0	0.0	34.0	42.0	21.0	11.0	4.0	0.0	0.0	TIPO_DESCONHECIDO	9.0	0.2687	0.2879	CLA_PROCEDIMENTOS_RELATIVOS_A_REALIZACAO_DE_ELEICAO_11529	CLAS_DESCONHECIDO	UF_ALAGOAS	MESO_ALAGOAS_3
2703	0	1	1	1	7	0	0	0	0	1	2	0	9	0	1	0	0	3	5	1	3	0	2	1	0	0	0	2740	40	1	39	0	1	0	0	1	16243	2.0	2	0.0	2.0	0.0	0.0	1.0	0.0	352.0	50.0	10.0	2.0	2.0	0.0	0.0	TIPO_UJ1	2.0	0.1667	0.1667	CLA_PROCESSO_ADMINISTRATIVO_1298	CLAS_ZE___ZONA_ELEITORAL	UF_ALAGOAS	MESO_ALAGOAS_2
2704	0	1	1	1	7	0	0	0	0	1	2	0	9	0	1	0	0	3	5	1	2	0	2	1	0	0	0	2583	40	1	39	0	1	0	0	1	16243	2.0	2	0.0	2.0	0.0	0.0	1.0	0.0	352.0	50.0	10.0	2.0	2.0	0.0	0.0	TIPO_UJ1	2.0	0.1667	0.1667	CLA_PROCESSO_ADMINISTRATIVO_1298	CLAS_ZE___ZONA_ELEITORAL	UF_ALAGOAS	MESO_ALAGOAS_2
2705	0	0	0	0	3	0	0	0	0	0	2	0	5	0	1	0	0	0	2	1	1	0	3	1	0	0	0	2583	19	0	19	0	1	0	0	1	16243	2.0	2	0.0	2.0	0.0	0.0	1.0	0.0	352.0	50.0	10.0	2.0	2.0	0.0	0.0	TIPO_UJ1	2.0	0.1667	0.1667	CLA_PROCESSO_ADMINISTRATIVO_1298	CLAS_ZE___ZONA_ELEITORAL	UF_ALAGOAS	MESO_ALAGOAS_2
2706	0	0	1	2	19	0	0	1	1	0	16	0	22	2	2	0	1	4	10	3	19	1	3	1	4	0	0	2235	114	4	107	0	0	0	0	0	44872	2.0	1	0.0	0.0	1.0	4.0	3.0	0.0	14.0	22.0	82.0	106.0	63.0	0.0	0.0	TIPO_UJ2	66.0	0.3729	0.3729	CLA_ACAO_PENAL_ELEITORAL_11528	CLAS_GAB2oS___GABINETE_DE_DESEMBARGADOR_OU_DE_MINISTRO_EXCETO_PRESIDENCIA_VICE_PRESIDENCIA_OU_CORREGEDORIA	UF_PARAIBA	MESO_PARAIBA_4
2707	0	0	0	0	4	1	0	0	0	0	0	0	1	0	1	0	0	0	1	3	1	0	1	0	0	0	0	2310	13	0	13	0	0	0	0	0	14247	2.0	1	0.0	3.0	5.0	4.0	4.0	0.0	37.0	2.0	23.0	0.0	2.0	0.0	0.0	TIPO_UJ1	8.0	0.7273	0.7273	CLA_OUTROS_PROCEDIMENTOS_214	CLAS_ZE___ZONA_ELEITORAL	UF_PARAIBA	MESO_PARAIBA_3
2708	0	0	1	0	5	0	0	0	0	0	2	0	9	0	1	0	0	2	4	1	3	0	3	1	0	0	0	2583	33	0	33	0	1	0	0	1	16243	2.0	2	0.0	2.0	0.0	0.0	1.0	0.0	352.0	50.0	10.0	2.0	2.0	0.0	0.0	TIPO_UJ1	2.0	0.1667	0.1667	CLA_PROCESSO_ADMINISTRATIVO_1298	CLAS_ZE___ZONA_ELEITORAL	UF_ALAGOAS	MESO_ALAGOAS_2
2709	0	0	1	0	7	0	0	0	0	0	2	0	8	0	1	0	0	2	4	1	3	0	3	1	0	0	0	2583	34	0	34	0	1	0	0	1	16243	2.0	2	0.0	2.0	0.0	0.0	1.0	0.0	352.0	50.0	10.0	2.0	2.0	0.0	0.0	TIPO_UJ1	2.0	0.1667	0.1667	CLA_PROCESSO_ADMINISTRATIVO_1298	CLAS_ZE___ZONA_ELEITORAL	UF_ALAGOAS	MESO_ALAGOAS_2
2710	0	0	0	3	1	0	0	0	0	0	1	0	4	0	1	0	0	1	3	0	5	0	1	0	0	0	0	2538	20	3	17	0	1	0	0	1	16230	2.0	2	0.0	1.0	1.0	2.0	1.0	0.0	34.0	42.0	21.0	11.0	4.0	0.0	0.0	TIPO_DESCONHECIDO	9.0	0.2687	0.2879	CLA_PROCESSO_ADMINISTRATIVO_1298	CLAS_DESCONHECIDO	UF_ALAGOAS	MESO_ALAGOAS_1
2711	0	0	0	0	5	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	1	0	0	0	1920	11	0	11	0	0	0	0	0	14272	2.0	1	0.0	1.0	17.0	7.0	0.0	0.0	2.0	74.0	26.0	0.0	4.0	0.0	0.0	TIPO_UJ1	4.0	1.0	1.0	CLA_DIREITOS_POLITICOS_12552	CLAS_ZE___ZONA_ELEITORAL	UF_PARAIBA	MESO_PARAIBA_1
2712	0	0	0	0	5	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	1	0	0	0	1919	11	0	11	0	0	0	0	0	14272	2.0	1	0.0	1.0	17.0	7.0	0.0	0.0	2.0	74.0	26.0	0.0	4.0	0.0	0.0	TIPO_UJ1	4.0	1.0	1.0	CLA_DIREITOS_POLITICOS_12552	CLAS_ZE___ZONA_ELEITORAL	UF_PARAIBA	MESO_PARAIBA_1
2713	0	0	0	0	5	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	2	0	3	1	0	0	0	2498	15	1	14	0	0	0	0	0	14301	2.0	1	0.0	3.0	1.0	0.0	0.0	0.0	12.0	2.0	0.0	0.0	0.0	0.0	0.0	TIPO_UJ1	0.0	0.0	0.5354	CLA_DIREITOS_POLITICOS_12552	CLAS_ZE___ZONA_ELEITORAL	UF_PARAIBA	MESO_PARAIBA_4
2714	0	1	1	1	19	0	0	1	0	0	5	0	22	0	2	0	1	3	4	0	6	0	3	1	1	0	0	1947	79	1	78	0	0	0	0	1	44868	2.0	1	0.0	0.0	4.0	1.0	0.0	0.0	21.0	45.0	85.0	93.0	70.0	0.0	0.0	TIPO_UJ2	70.0	0.3977	0.3977	CLA_PROCESSO_ADMINISTRATIVO_1298	CLAS_GAB2oS___GABINETE_DE_DESEMBARGADOR_OU_DE_MINISTRO_EXCETO_PRESIDENCIA_VICE_PRESIDENCIA_OU_CORREGEDORIA	UF_PARAIBA	MESO_PARAIBA_4
2715	0	1	1	1	7	0	0	0	0	1	2	0	9	0	1	0	0	3	5	1	3	0	2	1	0	0	0	2583	40	1	39	0	1	0	0	1	16243	2.0	2	0.0	2.0	0.0	0.0	1.0	0.0	352.0	50.0	10.0	2.0	2.0	0.0	0.0	TIPO_UJ1	2.0	0.1667	0.1667	CLA_PROCESSO_ADMINISTRATIVO_1298	CLAS_ZE___ZONA_ELEITORAL	UF_ALAGOAS	MESO_ALAGOAS_2
2716	0	0	0	0	5	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	2	0	3	1	0	0	0	2590	15	1	14	0	0	0	0	0	14301	2.0	1	0.0	3.0	1.0	0.0	0.0	0.0	12.0	2.0	0.0	0.0	0.0	0.0	0.0	TIPO_UJ1	0.0	0.0	0.5354	CLA_DIREITOS_POLITICOS_12552	CLAS_ZE___ZONA_ELEITORAL	UF_PARAIBA	MESO_PARAIBA_4
2717	0	0	1	1	19	0	0	0	0	0	17	0	1	0	1	2	0	1	10	2	14	0	1	0	0	0	0	1945	82	5	77	0	0	0	0	1	16189	2.0	1	0.0	2.0	1.0	5.0	6.0	0.0	274.0	7.0	41.0	9.0	5.0	1.0	0.0	TIPO_UJ1	9.0	0.6923	0.6923	CLAS_OUTRO_CLASSE_PROCESSUAL	CLAS_ZE___ZONA_ELEITORAL	UF_ALAGOAS	MESO_ALAGOAS_3
2718	0	0	0	1	8	0	1	0	0	0	0	1	0	2	1	0	0	1	4	1	0	1	1	0	2	0	0	2238	24	3	21	0	0	0	1	0	14266	2.0	1	0.0	0.0	3.0	3.0	2.0	0.0	9.0	81.0	51.0	0.0	17.0	0.0	0.0	TIPO_UJ1	19.0	0.8261	0.8261	CLA_PROCEDIMENTOS_ADMINISTRATIVOS_DA_JUSTICA_ELEITORAL_11540	CLAS_ZE___ZONA_ELEITORAL	UF_PARAIBA	MESO_PARAIBA_1
2719	0	0	0	0	4	0	0	0	0	0	1	0	4	0	1	0	0	0	2	1	2	0	2	1	0	0	0	2583	18	0	18	0	1	0	0	1	16243	2.0	2	0.0	2.0	0.0	0.0	1.0	0.0	352.0	50.0	10.0	2.0	2.0	0.0	0.0	TIPO_UJ1	2.0	0.1667	0.1667	CLA_PROCESSO_ADMINISTRATIVO_1298	CLAS_ZE___ZONA_ELEITORAL	UF_ALAGOAS	MESO_ALAGOAS_2
2720	0	0	0	2	6	0	0	0	0	0	3	0	3	0	1	0	0	0	3	0	6	0	2	1	0	0	0	2538	27	2	25	0	1	0	0	1	16230	2.0	2	0.0	1.0	1.0	2.0	1.0	0.0	34.0	42.0	21.0	11.0	4.0	0.0	0.0	TIPO_DESCONHECIDO	9.0	0.2687	0.2879	CLA_PROCESSO_ADMINISTRATIVO_1298	CLAS_DESCONHECIDO	UF_ALAGOAS	MESO_ALAGOAS_1
2721	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227	16	0	16	1	0	0	0	0	74558	4.0	1	0.0	1.0	1.0	2.0	1.0	0.0	34.0	42.0	21.0	11.0	4.0	0.0	0.0	TIPO_DESCONHECIDO	9.0	0.2687	0.2879	CLA_PROCEDIMENTOS_RELATIVOS_A_REALIZACAO_DE_ELEICAO_11529	CLAS_DESCONHECIDO	UF_ALAGOAS	MESO_ALAGOAS_3
2722	0	0	0	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	3	0	1	0	0	0	0	2536	8	0	8	0	1	0	0	1	16211	2.0	2	0.0	1.0	1.0	2.0	1.0	0.0	34.0	42.0	21.0	11.0	4.0	0.0	0.0	TIPO_DESCONHECIDO	9.0	0.2687	0.2879	CLA_DIREITOS_POLITICOS_12552	CLAS_DESCONHECIDO	UF_ALAGOAS	MESO_ALAGOAS_3
2723	0	1	1	1	7	0	0	0	0	1	2	0	9	0	1	0	0	3	5	1	2	0	2	1	0	0	0	2583	39	1	38	0	1	0	0	1	16243	2.0	2	0.0	2.0	0.0	0.0	1.0	0.0	352.0	50.0	10.0	2.0	2.0	0.0	0.0	TIPO_UJ1	2.0	0.1667	0.1667	CLA_PROCESSO_ADMINISTRATIVO_1298	CLAS_ZE___ZONA_ELEITORAL	UF_ALAGOAS	MESO_ALAGOAS_2
2724	0	0	0	0	4	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	1	0	0	0	1905	10	0	10	0	0	0	0	0	14272	2.0	1	0.0	1.0	17.0	7.0	0.0	0.0	2.0	74.0	26.0	0.0	4.0	0.0	0.0	TIPO_UJ1	4.0	1.0	1.0	CLA_DIREITOS_POLITICOS_12552	CLAS_ZE___ZONA_ELEITORAL	UF_PARAIBA	MESO_PARAIBA_1
2725	0	0	0	0	2	0	0	0	0	0	3	0	0	0	1	0	0	1	2	0	1	1	1	0	0	0	0	2535	12	0	12	0	0	1	0	1	16212	2.0	2	0.0	1.0	1.0	2.0	1.0	0.0	34.0	42.0	21.0	11.0	4.0	0.0	0.0	TIPO_DESCONHECIDO	9.0	0.2687	0.2879	CLA_PROCEDIMENTOS_RELATIVOS_A_PARTIDOS_POLITICOS_11534	CLAS_DESCONHECIDO	UF_ALAGOAS	MESO_ALAGOAS_3
2726	0	0	0	8	19	1	1	0	0	0	0	1	0	2	1	0	0	4	10	3	11	1	2	0	1	0	0	2547	114	10	107	0	0	0	0	0	14291	2.0	1	0.0	0.0	3.0	3.0	0.0	0.0	11.0	173.0	185.0	2.0	4.0	0.0	0.0	TIPO_UJ1	4.0	0.6667	0.6667	CLA_ACAO_PENAL_ELEITORAL_11528	CLAS_ZE___ZONA_ELEITORAL	UF_PARAIBA	MESO_PARAIBA_4
2727	0	0	0	0	5	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	2	0	0	0	0	1889	10	1	9	0	0	0	0	0	14272	2.0	1	0.0	1.0	17.0	7.0	0.0	0.0	2.0	74.0	26.0	0.0	4.0	0.0	0.0	TIPO_UJ1	4.0	1.0	1.0	CLA_DIREITOS_POLITICOS_12552	CLAS_ZE___ZONA_ELEITORAL	UF_PARAIBA	MESO_PARAIBA_1
2728	0	0	0	0	3	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	3	0	1	0	0	0	0	2532	10	0	10	0	1	0	0	1	16220	2.0	2	0.0	1.0	1.0	2.0	1.0	0.0	34.0	42.0	21.0	11.0	4.0	0.0	0.0	TIPO_DESCONHECIDO	9.0	0.2687	0.2879	CLA_PROCESSO_ADMINISTRATIVO_1298	CLAS_DESCONHECIDO	UF_ALAGOAS	MESO_ALAGOAS_1
2729	0	1	1	0	3	0	0	0	1	1	14	0	20	1	2	0	0	1	4	0	2	0	3	0	0	1	0	1796	60	1	59	0	0	1	0	1	80138	2.0	2	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	56.0	20.0	0.0	0.0	TIPO_UJ2	21.0	0.2308	0.2308	CLA_PROCEDIMENTOS_RELATIVOS_A_REALIZACAO_DE_ELEICAO_11529	CLAS_VP___GABINETE_DA_VICE_PRESIDENCIA	UF_ALAGOAS	MESO_ALAGOAS_3
2730	0	0	0	0	4	0	0	0	0	0	3	0	4	0	2	0	0	0	1	0	0	0	2	0	0	1	0	1795	17	0	17	0	0	0	0	1	80138	2.0	1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	56.0	20.0	0.0	0.0	TIPO_UJ2	21.0	0.2308	0.2308	CLA_PROCESSO_ADMINISTRATIVO_1298	CLAS_VP___GABINETE_DA_VICE_PRESIDENCIA	UF_ALAGOAS	MESO_ALAGOAS_3
2731	0	0	0	0	5	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	2	0	0	0	0	1878	10	1	9	0	0	0	0	0	14272	2.0	1	0.0	1.0	17.0	7.0	0.0	0.0	2.0	74.0	26.0	0.0	4.0	0.0	0.0	TIPO_UJ1	4.0	1.0	1.0	CLA_DIREITOS_POLITICOS_12552	CLAS_ZE___ZONA_ELEITORAL	UF_PARAIBA	MESO_PARAIBA_1
2732	0	1	1	1	11	0	0	0	1	0	17	0	22	1	2	2	0	4	10	3	13	1	3	0	0	1	0	1820	114	5	107	0	0	0	0	1	80142	2.0	1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	35.0	28.0	0.0	0.0	TIPO_UJ2	29.0	0.3766	0.3766	CLAS_OUTRO_CLASSE_PROCESSUAL	CLAS_GAB2oS___GABINETE_DE_DESEMBARGADOR_OU_DE_MINISTRO_EXCETO_PRESIDENCIA_VICE_PRESIDENCIA_OU_CORREGEDORIA	UF_ALAGOAS	MESO_ALAGOAS_3
2733	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	1875	7	0	7	0	0	0	0	0	14272	2.0	1	0.0	1.0	17.0	7.0	0.0	0.0	2.0	74.0	26.0	0.0	4.0	0.0	0.0	TIPO_UJ1	4.0	1.0	1.0	CLA_DIREITOS_POLITICOS_12552	CLAS_ZE___ZONA_ELEITORAL	UF_PARAIBA	MESO_PARAIBA_1
2734	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	2	0	0	0	0	1874	8	1	7	0	0	0	0	0	14272	2.0	1	0.0	1.0	17.0	7.0	0.0	0.0	2.0	74.0	26.0	0.0	4.0	0.0	0.0	TIPO_UJ1	4.0	1.0	1.0	CLA_DIREITOS_POLITICOS_12552	CLAS_ZE___ZONA_ELEITORAL	UF_PARAIBA	MESO_PARAIBA_1
2735	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	2	0	0	0	0	1874	8	1	7	0	0	0	0	0	14272	2.0	1	0.0	1.0	17.0	7.0	0.0	0.0	2.0	74.0	26.0	0.0	4.0	0.0	0.0	TIPO_UJ1	4.0	1.0	1.0	CLA_DIREITOS_POLITICOS_12552	CLAS_ZE___ZONA_ELEITORAL	UF_PARAIBA	MESO_PARAIBA_1
2736	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227	20	0	20	1	0	0	0	0	74558	4.0	1	0.0	1.0	1.0	2.0	1.0	0.0	34.0	42.0	21.0	11.0	4.0	0.0	0.0	TIPO_DESCONHECIDO	9.0	0.2687	0.2879	CLA_PROCEDIMENTOS_RELATIVOS_A_REALIZACAO_DE_ELEICAO_11529	CLAS_DESCONHECIDO	UF_ALAGOAS	MESO_ALAGOAS_3
2737	0	0	0	0	3	0	0	0	0	0	6	0	5	0	1	0	0	0	1	0	0	0	2	1	0	0	0	2523	19	0	19	0	0	0	0	1	16218	2.0	1	0.0	1.0	1.0	2.0	1.0	0.0	34.0	42.0	21.0	11.0	4.0	0.0	0.0	TIPO_DESCONHECIDO	9.0	0.2687	0.2879	CLA_PROCEDIMENTOS_INVESTIGATORIOS_277	CLAS_DESCONHECIDO	UF_ALAGOAS	MESO_ALAGOAS_3
2738	0	0	1	4	19	0	0	1	1	0	4	1	22	2	2	0	1	3	5	0	9	1	0	0	4	0	0	1767	107	9	98	0	0	0	0	1	44868	2.0	1	0.0	0.0	4.0	1.0	0.0	0.0	21.0	45.0	85.0	93.0	70.0	0.0	0.0	TIPO_UJ2	70.0	0.3977	0.3977	CLAS_OUTRO_CLASSE_PROCESSUAL	CLAS_GAB2oS___GABINETE_DE_DESEMBARGADOR_OU_DE_MINISTRO_EXCETO_PRESIDENCIA_VICE_PRESIDENCIA_OU_CORREGEDORIA	UF_PARAIBA	MESO_PARAIBA_4
